FbID,CG number,NAME,SYMBOL,HippoRNAi_EggL_Day_1_Egg_Count,HippoRNAi_EggL_Day_1_Egg_Zscore,HippoRNAi_EggL_Day_2_Egg_Count,HippoRNAi_EggL_Day_2_Egg_Zscore,HippoRNAi_EggL_Day_3_Egg_Count,HippoRNAi_EggL_Day_3_Egg_Zscore,HippoRNAi_EggL_Day_4_Egg_Count,HippoRNAi_EggL_Day_4_Egg_Zscore,HippoRNAi_EggL_Day_5_Egg_Count,HippoRNAi_EggL_Day_5_Egg_Zscore,HippoRNAi_EggL_All_Days_Egg_Sum_Count,HippoRNAi_EggL_All_Days_Egg_Sum_Zscore,EggL_Day_1_Egg_Count,EggL_Day_1_Egg_Zscore,EggL_Day_2_Egg_Count,EggL_Day_2_Egg_Zscore,EggL_Day_3_Egg_Count,EggL_Day_3_Egg_Zscore,EggL_Day_4_Egg_Count,EggL_Day_4_Egg_Zscore,EggL_Day_5_Egg_Count,EggL_Day_5_Egg_Zscore,EggL_All_Days_Egg_Sum_Count,EggL_All_Days_Egg_Sum_Zscore,HippoRNAi_Ova_OvarioleNb_Fly_1.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_1.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_2.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_2.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_3.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_3.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_4.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_4.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_5.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_5.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_6.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_6.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_7.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_7.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_8.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_8.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_9.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_9.2_Count,HippoRNAi_Ova_OvarioleNb_Fly_10.1_Count,HippoRNAi_Ova_OvarioleNb_Fly_10.2_Count,HippoRNAi_Ova_OvarioleNb_Mean_Count,HippoRNAi_Ova_OvarioleNb_Std_Count,HippoRNAi_Ova_OvarioleNb_Mean_Zscore,PIN_betweenness_centrality,PIN_closeness_centrality,PIN_eigenvector_centrality,PIN_degree_centrality,HippoRNAi_Ova_Module,HippoRNAi_EggL_Module,EggL_Module,Core_Module,Meta_Module,HpoOva_Connector,HpoEggL_Connector,EggL_Connector,Core_Connector,FGF_pathway,VEGF_pathway,Toll_pathway,JNK_pathway,EGF_pathway,mTOR_pathway,FOXO_pathway,SHH_pathway,Hippo_pathway,JAK/STAT_pathway,Wnt_pathway,Notch_pathway,TGF B_pathway,MAPK_pathway
FBgn0032230,CG13139,lowfat,lft,87.0,1.274,50.0,-0.3507,27.0,0.2757,3.0,-2.492,49.0,3.0199,216.0,1.3956,162.0,1.2619,65.0,0.7913,24.0,-0.5153,14.0,-1.3642,13.0,-0.6113,278.0,1.5853,18.0,21.0,20.0,21.0,19.0,21.0,22.0,18.0,21.0,20.0,17.0,19.0,21.0,19.0,20.0,21.0,19.0,18.0,19.0,20.0,19.7,1.341640786499874,0.1249,2.9776878577038362e-05,0.2926110675496702,0.00037725890336950187,0.0010347098109302981,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FBgn0032362,CG14928,spatzle 4,spz4,115.0,2.2649,83.0,1.3024,43.0,1.3785,17.0,0.623,40.0,2.0561,298.0,3.6845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.579392166870039e-05,0.2809131713052752,0.00010599241222062092,0.0005643871695983443,False,False,False,False,,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0033153,CG11086,Growth arrest and DNA damage-inducible 45,Gadd45,140.0,3.1496,107.0,2.5047,45.0,1.5163,37.0,5.0729,10.0,-1.1566,339.0,4.8289,98.0,0.4351,66.0,-0.0859,25.0,-2.0964,26.0,0.5461,26.0,-0.8687,241.0,0.0826,21.0,20.0,20.0,20.0,20.0,25.0,24.0,20.0,21.0,21.0,20.0,19.0,20.0,18.0,21.0,20.0,20.0,22.0,20.0,18.0,20.5,1.6701717529076234,-0.026,9.35127422053998e-06,0.2810853591084897,0.00020036274473120904,0.0006584516978647353,False,False,False,False,,False,False,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FBgn0033266,CG2160,Suppressor of Cytokine Signaling at 44A,Socs44A,154.0,6.667,39.0,-0.2358,43.0,0.5054,9.0,-0.4824,32.0,-0.1625,277.0,1.8882,131.0,1.5985,56.0,-0.1423,28.0,-0.9651,36.0,0.9058,37.0,0.5608,288.0,1.0397,22.0,25.0,25.0,22.0,26.0,20.0,25.0,22.0,25.0,29.0,25.0,23.0,20.0,25.0,26.0,23.0,25.0,21.0,24.0,24.0,23.85,2.2307657406087453,2.901,0.000564273851640635,0.3300424298221943,0.003480006035415165,0.005267613582917882,True,False,False,False,II,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FBgn0033272,CG8707,Ras-related GTP binding C/D,RagC-D,96.0,0.3616,61.0,0.595,50.0,0.3007,36.0,1.0088,17.0,-0.1584,260.0,0.8502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001425434632333268,0.3200183849089102,0.002471227454525411,0.0027278713197253315,False,False,False,False,,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0033378,CG8781,tsunagi,tsu,0.0,-6.3624,0.0,-1.2811,0.0,-1.6678,0.0,-1.2864,0.0,-2.7623,0.0,-5.3162,113.0,1.9613,42.0,-0.5861,28.0,-0.1671,28.0,0.9948,24.0,0.2512,235.0,1.1315,19.0,18.0,18.0,19.0,19.0,17.0,18.0,18.0,18.0,19.0,19.0,21.0,19.0,17.0,20.0,19.0,18.0,19.0,18.0,17.0,18.5,0.9999999999999998,-1.0607,4.52156129534419e-06,0.2683211033333637,0.0001038047698480866,0.0005643871695983443,False,True,False,False,III,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FBgn0033402,CG2078,Myd88,Myd88,89.0,0.0195,42.0,-0.7508,56.0,0.6615,25.0,0.0841,30.0,0.4137,242.0,0.3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54033902948484e-05,0.3037603228451086,0.0009349252334469556,0.0015050324522622519,False,False,False,False,,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0033483,CG12919,eiger,egr,134.0,2.7745,70.0,0.7593,39.0,-0.745,35.0,0.491,33.0,0.9538,311.0,3.5766,162.0,1.2619,44.0,0.0931,14.0,-1.0411,33.0,0.3871,4.0,-1.9213,257.0,0.8888,21.0,19.0,21.0,19.0,21.0,20.0,19.0,18.0,19.0,21.0,22.0,17.0,18.0,20.0,19.0,22.0,20.0,18.0,17.0,21.0,19.6,1.5355437918998283,-0.2828,0.00010711968741531353,0.310676777808709,0.0007360073536434768,0.0010347098109302981,False,False,False,False,,False,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FBgn0033649,CG13194,pyramus,pyr,7.0,-1.5571,13.0,-2.2041,3.0,-1.3785,0.0,-3.1595,0.0,-2.2274,23.0,-3.9915,0.0,-1.5952,0.0,-3.865,0.0,-5.5331,0.0,-1.1749,0.0,-3.3783,0.0,-5.6078,19.0,19.0,21.0,21.0,19.0,20.0,18.0,19.0,21.0,19.0,21.0,21.0,20.0,16.0,19.0,18.0,18.0,21.0,19.0,20.0,19.45,1.3562719801759993,-0.0312,0.0,0.24737120176907054,3.3892094720016403e-05,9.406452826639074e-05,False,False,True,False,I,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033652,CG12443,thisbe,ths,95.0,1.5571,34.0,-1.1522,48.0,1.7231,16.0,0.4005,3.0,-1.9062,196.0,0.8374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033791,CG3915,Derailed 2,Drl-2,50.0,-2.1321,35.0,-0.3431,60.0,1.3646,5.0,-0.8398,25.0,-0.7312,175.0,-0.7647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.420574470187354e-05,0.28734174058268025,0.00016850939398828181,0.0006584516978647353,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0034328,CG15066,Immune induced molecule 23,IM23,143.0,6.3396,16.0,-5.7886,26.0,-0.1296,36.0,2.8015,58.0,5.321,279.0,3.8515,130.0,2.7234,41.0,-0.6763,26.0,-0.3341,20.0,0.0,19.0,-0.5861,236.0,1.1567,20.0,20.0,19.0,18.0,18.0,21.0,18.0,22.0,18.0,19.0,17.0,20.0,19.0,20.0,18.0,19.0,19.0,19.0,21.0,21.0,19.3,1.3018205875255098,-0.6507,,,,,False,False,False,False,,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0034356,CG10924,Phosphoenolpyruvate carboxykinase 2,Pepck2,154.0,3.4463,57.0,0.3375,27.0,-1.3255,46.0,1.1661,34.0,1.0532,318.0,3.808,174.0,1.5487,60.0,0.625,23.0,-0.5679,20.0,-0.8111,31.0,2.0087,308.0,2.5802,23.0,21.0,20.0,19.0,21.0,22.0,21.0,21.0,25.0,21.0,23.0,23.0,21.0,24.0,22.0,21.0,20.0,20.0,24.0,21.0,21.65,1.5652475842498532,1.1667,0.00021612326756874174,0.3070499542890208,0.0006541450993270634,0.00037625811306556296,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0034863,CG12227,SKP1-related F,SkpF,126.0,2.6541,32.0,-1.2524,55.0,2.2056,37.0,5.0729,18.0,-0.2998,268.0,2.8471,67.0,-0.1215,70.0,1.6498,51.0,4.2957,34.0,1.2644,6.0,-2.3778,228.0,1.2755,19.5,21.5,21.0,20.5,20.0,21.0,22.5,21.5,20.0,22.5,23.0,20.5,21.5,20.0,21.5,21.5,21.0,20.0,21.0,22.0,21.07894736842105,1.363254828300557,1.214,0.00014608737060375495,0.2930500939075842,0.0002974450942194793,0.0012228388674630794,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0
FBgn0034904,CG15800,-,CG15800,112.0,3.0199,54.0,2.5435,41.0,1.4907,17.0,-1.231,3.0,-1.5167,227.0,1.5652,105.0,0.5801,48.0,-1.1166,30.0,-1.4091,45.0,1.8037,44.0,0.8687,272.0,0.8146,19.0,19.0,19.0,22.0,18.0,20.0,23.0,20.0,22.0,21.0,22.0,22.0,19.0,20.0,20.0,23.0,21.0,18.0,20.0,19.0,20.35,1.5652475842498532,-0.1041,6.470777923561473e-05,0.3158685253459873,0.0010793623217211252,0.0018812905653278148,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0
FBgn0034970,CG4005,yorkie,yki,10.0,-5.5163,19.0,-0.7719,13.0,-1.0108,1.0,-1.1971,8.0,-2.1124,51.0,-3.9897,0.0,-5.5728,4.0,-2.7849,0.0,-3.6144,1.0,-1.7362,1.0,-1.9628,6.0,-7.0598,17.0,14.0,18.0,14.0,14.0,19.0,19.0,18.0,19.0,17.0,22.0,16.0,17.0,19.0,18.0,17.0,0.0,0.0,19.0,17.0,15.7,5.713326987242889,-2.762,0.0014070218377322447,0.3371856115673869,0.002555880360256426,0.00630232339384818,True,False,True,False,VI,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FBgn0035056,CG9196,spatzle 6,spz6,137.0,3.0434,60.0,0.1503,31.0,0.5514,48.0,7.5204,40.0,2.0561,316.0,4.1869,7.0,-1.4502,206.0,7.9305,80.0,5.4644,43.0,1.6713,56.0,2.027,392.0,3.648,22.0,21.0,20.0,16.0,20.0,22.0,22.0,24.0,21.0,20.0,23.0,23.0,23.0,21.0,23.0,21.0,24.0,22.0,20.0,21.0,21.45,1.8202082009311022,1.2178,3.611851513048969e-07,0.2529903077435323,6.628421887720879e-05,0.00018812905653278148,False,False,False,False,,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0035142,CG17090,Homeodomain interacting protein kinase,Hipk,48.0,-0.1062,56.0,-0.0501,30.0,0.4825,7.0,-1.602,65.0,4.7333,206.0,1.1165,84.0,0.6612,76.0,2.4796,20.0,-0.8353,36.0,1.9897,17.0,-0.9209,233.0,1.0809,19.0,19.0,23.0,21.0,20.0,20.0,21.0,20.0,19.0,19.0,23.0,21.0,21.0,22.0,19.0,19.0,21.0,20.0,19.0,19.0,20.25,1.332784974957958,0.4684,4.770265254834861e-05,0.3065591027416905,0.0003572826892773791,0.0012228388674630794,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0035379,CG9972,spatzle 5,spz5,35.0,-0.5662,47.0,-0.5009,31.0,0.5514,20.0,1.2905,23.0,0.2356,156.0,-0.2791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91877705178064e-05,0.2686354727173313,0.00012621482665106738,0.0007525162261311259,False,False,False,False,,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0035709,CG10124,eukaryotic translation initiation factor 4E4,eIF4E4,134.0,2.9372,87.0,1.5028,57.0,2.3434,37.0,5.0729,30.0,0.9852,345.0,4.9964,158.0,1.6781,101.0,1.9182,50.0,1.3403,38.0,1.3404,24.0,-1.0618,371.0,3.1522,20.0,18.0,22.0,17.0,20.0,18.0,18.0,19.0,20.0,18.0,18.0,19.0,20.0,18.0,18.0,20.0,17.0,18.0,20.0,20.0,18.9,1.293709476863455,-0.3747,2.7468462769297118e-05,0.2958780803385379,0.0007045831829123836,0.0008465807543975168,False,False,False,False,,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0035719,CG14821,target of wingless,tow,199.0,5.2375,26.0,-1.5529,53.0,2.0677,27.0,2.848,23.0,0.2356,328.0,4.5219,125.0,0.9944,54.0,-0.773,39.0,-0.1718,27.0,0.6123,34.0,-0.0965,279.0,0.9799,23.0,18.0,18.0,21.0,21.0,19.0,18.0,21.0,20.0,21.0,21.0,25.0,18.0,19.0,24.0,21.0,18.0,21.0,21.0,19.0,20.35,2.0332758116683998,-0.1041,0.0,0.25367179589753863,4.2077474865912655e-05,9.406452826639074e-05,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0036046,CG8167,Insulin-like peptide 2,Ilp2,109.0,2.8597,75.0,0.729,36.0,0.1516,31.0,1.483,22.0,-0.9749,273.0,1.7842,107.0,0.6215,83.0,0.8875,49.0,1.2029,34.0,1.0756,36.0,0.0965,309.0,1.6882,25.0,20.0,21.0,22.0,27.0,22.0,26.0,22.0,21.0,22.0,24.0,22.0,23.0,22.0,25.0,22.0,24.0,26.0,22.0,24.0,23.1,1.9166857359844662,2.192,3.5921098995883916e-05,0.253964987474786,2.8809730998127337e-05,0.0005643871695983443,True,False,False,False,II,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0036141,CG6210,wntless,wls,91.0,0.771,65.0,4.9554,31.0,0.4105,6.0,-3.5656,5.0,-1.2681,198.0,0.2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023970803591518238,0.3144746691859585,0.0030032158602504282,0.0028219358479917227,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0036196,CG11658,-,CG11658,0.0,-1.7265,0.0,-1.5121,1.0,-2.5833,0.0,-1.657,0.0,-2.3249,1.0,-6.6706,34.0,-1.7973,3.0,-1.27,2.0,-1.6721,0.0,-2.6546,0.0,-2.5036,39.0,-6.341,19.0,20.0,18.0,20.0,18.0,18.0,18.0,18.0,19.0,17.0,18.0,19.0,16.0,18.0,17.0,20.0,19.0,20.0,19.0,18.0,18.45,1.0990426455975695,-0.6557,3.5375428885987093e-06,0.26496422473566456,0.00013065181722146484,0.00028219358479917217,False,True,True,False,V,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0036255,CG10861,Autophagy-related 12,Atg12,81.0,5.317,70.0,-2.0017,41.0,1.9371,42.0,-0.6652,33.0,-0.1053,267.0,0.9106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2414257314493525,2.6946167066023927e-05,9.406452826639074e-05,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0036318,CG11009,WW domain binding protein 2,Wbp2,102.0,1.949,60.0,3.8591,30.0,0.3025,28.0,1.1036,9.0,-0.7708,229.0,1.6532,67.0,-0.1009,36.0,-1.1271,36.0,0.5012,34.0,1.741,23.0,0.0837,196.0,0.1454,22.0,23.0,21.0,21.0,22.0,23.0,23.0,21.0,19.0,22.0,20.0,21.0,22.0,23.0,24.0,22.0,21.0,20.0,25.0,22.0,21.85,1.4244112357114609,0.6768,1.6526723275885582e-05,0.2825461686578227,0.0012561156258588568,0.0006584516978647353,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FBgn0036690,CG14059,Insulin-like peptide 8,Ilp8,48.0,-0.1062,71.0,0.7013,15.0,-0.5514,2.0,-2.7145,1.0,-2.1203,137.0,-0.8095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020139462614231828,0.2652240785029764,0.0002613523379858166,0.0006584516978647353,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0036827,CG6843,-,CG6843,0.0,-8.974,75.0,7.148,19.0,-0.8858,4.0,-3.9901,1.0,-1.7654,99.0,-4.0626,130.0,1.098,15.0,-3.0061,37.0,-0.4468,32.0,0.9432,30.0,-0.4826,244.0,0.1535,20.0,22.0,21.0,21.0,19.0,19.0,19.0,19.0,18.0,18.0,19.0,18.0,17.0,21.0,18.0,18.0,18.0,19.0,20.0,22.0,19.3,1.4545753585442778,-0.6507,0.0005257521355200334,0.32072877998564275,0.004572704174622622,0.003480387545856457,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FBgn0036974,CG5605,eukaryotic translation release factor 1,eRF1,0.0,-8.974,0.0,-9.2968,0.0,-2.9382,0.0,-4.839,0.0,-1.8897,0.0,-8.4153,0.0,-1.5952,0.0,-3.865,0.0,-5.5331,0.0,-1.1749,0.0,-3.3783,0.0,-5.6078,0.0,0.0,23.0,13.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,0.0,0.0,20.0,14.0,6.35,8.424744256621306,-7.3925,8.33895487750655e-06,0.2845356083367828,0.00019422630899179312,0.00037625811306556296,True,True,True,True,IV,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0037007,CG5059,-,CG5059,143.0,-0.2438,65.0,0.9513,29.0,0.531,28.0,1.8166,13.0,0.6426,278.0,0.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064885562496683384,0.3565399881626618,0.014819631971481275,0.021634841501269868,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0037218,CG1107,auxilin,aux,0.0,-4.3294,0.0,-3.7259,0.0,-2.7062,0.0,-2.0176,2.0,-0.8186,2.0,-6.6615,0.0,-3.8227,8.0,-4.4386,2.0,-3.7382,1.0,-2.0472,1.0,-3.6163,12.0,-5.0146,22.0,19.0,21.0,17.0,22.0,19.0,18.0,23.0,20.0,20.0,20.0,19.0,22.0,20.0,20.0,22.0,22.0,20.0,24.0,19.0,20.45,1.761428845837199,0.3182,7.770296259496705e-07,0.25483632767536146,0.00010127594513266116,0.00018812905653278148,False,True,True,False,V,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FBgn0037236,CG9772,S-phase kinase-associated protein 2,Skp2,43.0,-2.2282,31.0,-1.53,40.0,-0.3007,19.0,-0.4203,22.0,0.0616,155.0,-2.2069,122.0,1.1058,73.0,0.7216,25.0,-1.249,30.0,0.4529,16.0,-0.9113,266.0,0.4079,20.0,20.0,17.0,20.0,22.0,21.0,21.0,23.0,23.0,21.0,22.0,17.0,21.0,18.0,23.0,20.0,24.0,22.0,23.0,19.0,20.85,2.007223796297028,0.601,5.846978695809109e-05,0.30805438196821844,0.0005995050822308463,0.0012228388674630794,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0037248,CG9809,spargel,srl,95.0,1.6752,40.0,-0.209,30.0,-0.1516,33.0,1.6616,19.0,-1.2187,217.0,0.3277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2796197020430482e-05,0.2871227181855464,0.0014478863382927124,0.0007525162261311259,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0037325,CG12147,-,CG12147,169.0,4.1758,83.0,1.3024,74.0,3.5152,22.0,1.7355,15.0,-0.6211,363.0,5.4988,120.0,0.8908,78.0,0.6012,44.0,0.5155,38.0,1.3404,33.0,-0.193,313.0,1.7827,19.0,19.0,20.0,20.0,20.0,23.0,18.0,19.0,21.0,18.0,21.0,20.0,21.0,21.0,22.0,18.0,20.0,21.0,18.0,22.0,20.05,1.4680814547887788,0.3435,,,,,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0037351,CG1475,Ribosomal protein L13A,RpL13A,0.0,-1.8048,0.0,-2.8554,0.0,-1.5853,0.0,-3.1595,0.0,-2.2274,0.0,-4.6335,0.0,-3.8227,0.0,-5.2242,0.0,-4.0661,0.0,-2.1475,0.0,-3.8639,0.0,-5.3641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.3838,0.0008527330892515513,0.35893026815817125,0.10720366567290134,0.010535227165835765,True,False,True,False,VI,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FBgn0037364,CG2108,Rab23,Rab23,75.0,-0.0169,63.0,0.4074,36.0,0.1516,9.0,-0.4824,32.0,-0.1625,215.0,0.2757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004073871289813662,0.29825427508491537,0.00045353870630840057,0.0015990969805286426,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0037647,CG11968,Ras-related GTP binding A/B,RagA-B,46.0,-0.1814,115.0,2.2194,29.0,-1.2288,12.0,-0.9206,16.0,-0.7352,218.0,0.5024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.079697936994454e-05,0.2868260070115268,0.0007058140597113005,0.0006584516978647353,False,False,False,False,,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0037657,CG11990,hyrax,hyx,90.0,0.6639,69.0,5.8324,24.0,-0.3457,32.0,1.9526,23.0,0.9697,238.0,2.0489,162.0,1.7609,103.0,2.0327,80.0,5.4644,30.0,0.8108,46.0,1.0618,421.0,4.3328,18.0,20.0,25.0,23.0,19.0,22.0,24.0,23.0,20.0,20.0,24.0,22.0,21.0,19.0,21.0,18.0,20.0,19.0,20.0,20.0,20.9,2.04939015319192,0.1822,6.0738535678869996e-05,0.30342824884429986,0.0007500723201563478,0.0011287743391966887,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0037671,CG8444,ATPase H+ transporting accessory protein 2,ATP6AP2,0.0,-1.8048,3.0,-2.7051,11.0,-0.8271,0.0,-3.1595,4.0,-1.7991,18.0,-4.1311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.172227707695564e-05,0.2992443377923129,0.0006891923658134415,0.0012228388674630794,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FBgn0037679,CG8866,Another Drosophila Unc-51-like kinase,Aduk,70.0,-0.44,55.0,0.193,5.0,-1.4151,6.0,-0.7504,16.0,-1.4624,152.0,-1.3629,178.0,4.1714,82.0,1.179,48.0,0.9273,34.0,0.7549,32.0,0.2103,374.0,3.5098,21.0,21.0,22.0,23.0,21.0,24.0,25.0,25.0,22.0,24.0,26.0,20.0,19.0,21.0,22.0,28.0,19.0,22.0,21.0,22.0,22.4,2.326053807586891,1.6971,7.084818914531794e-07,0.2500157855645916,1.9500835999395906e-05,0.00018812905653278148,False,False,False,False,,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0037834,CG6554,Arginine methyltransferase 1,Art1,49.0,-2.2167,24.0,-0.6379,7.0,-1.314,9.0,-0.4824,11.0,-1.8686,100.0,-2.7153,146.0,2.4196,52.0,-0.3456,36.0,-0.2082,8.0,-1.2078,29.0,0.0,271.0,0.5515,21.0,22.0,23.0,25.0,21.0,24.0,21.0,23.0,22.0,23.0,18.0,25.0,23.0,25.0,19.0,21.0,20.0,21.0,20.0,24.0,22.05,2.0124611797498106,1.6503,0.00013950189303282186,0.3080903759370177,0.0005762762039630173,0.0017872260370614239,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0038134,CG8458,wnt inhibitor of Dorsal,wntD,45.0,-2.1305,79.0,1.87,4.0,-2.4657,57.0,2.7742,23.0,0.1056,208.0,-0.6638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001252273287459209,0.2682392148989792,0.0002332828330189122,0.0006584516978647353,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0
FBgn0038167,CG9374,Lkb1 kinase,Lkb1,152.0,6.4978,60.0,0.327,40.0,0.3538,42.0,2.4657,10.0,-1.9499,304.0,2.5905,129.0,1.489,76.0,0.8741,48.0,0.9273,6.0,-1.3587,30.0,0.0701,289.0,1.0685,21.0,22.0,25.0,22.0,21.0,21.0,21.0,21.0,25.0,25.0,21.0,25.0,26.0,23.0,21.0,20.0,22.0,23.0,26.0,24.0,22.75,1.9701723141310308,2.1367,0.0011077522915396226,0.33958485237219044,0.025364675669984627,0.007337033204778478,True,False,True,False,VI,False,False,True,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0
FBgn0038197,CG3143,"forkhead box, sub-group O",foxo,30.0,-0.7188,83.0,1.1811,70.0,0.7547,26.0,-0.0614,26.0,0.2583,235.0,1.0644,191.0,1.955,38.0,-0.1064,10.0,-1.2514,2.0,-2.4703,34.0,2.4453,275.0,1.4858,21.0,23.0,22.0,20.0,20.0,20.0,24.0,22.0,22.0,24.0,21.0,21.0,20.0,19.0,20.0,21.0,16.0,24.0,20.0,22.0,21.1,1.9166857359844656,0.7778,0.0024129397217218782,0.3676507923113449,0.043076084608753056,0.01401561471169222,False,False,False,False,,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0
